"X.Samples","Explanatory","Res_Type","a2_Logi","b2_Logi","c2_Logi","a2_Gom","b2_Gom","c2_Gom"
57,"child_vaccination","Coefficient",2007.02905893857,0.0270033726127226,-0.00212982064879609,2259.35186733824,0.0724974118500157,-0.00110798689918929
57,"child_vaccination","R-square",0.000847386415565065,0.0494987279938464,0.0332181433813992,0.000595832291955989,0.0450517407354048,0.0351107885389024
57,"child_vaccination","P-value",0.829805196335916,0.0962288361663255,0.174802679631564,0.858273834676796,0.116300661587695,0.166704309894167
45,"malnutrition","Coefficient",-13713.3883873655,-0.0974297348817412,0.00574898394279129,-20286.5717828595,-0.233866835073564,0.00349151879209546
45,"malnutrition","R-square",0.00419732046328185,0.0731939402253753,0.0555960126544966,0.00506722325010187,0.0521632203460264,0.0715073479367784
45,"malnutrition","P-value",0.672428411445739,0.0722596677093897,0.118929853949047,0.646109240582785,0.135919426344407,0.0792871213425571
58,"migration_rate","Coefficient",2330.35611707494,0.015748145323006,-0.000609256383447269,5990.46618072644,0.0891538714907015,-0.000362404147701471
58,"migration_rate","R-square",0.000578783180355646,0.00853203318430353,0.00137371729094665,0.00212520533888621,0.03457007978192,0.00189823866952308
58,"migration_rate","P-value",0.857735883333706,0.490430407819493,0.78237991633845,0.733467023685212,0.166128284151705,0.747602343090431
54,"prop_urban_pop","Coefficient",3024.46180496175,0.0140887513058141,-7.38209428804727e-05,4006.85121431947,0.0475432677804366,-0.000104625801881729
54,"prop_urban_pop","R-square",0.00891033825022398,0.0634617086944026,0.000480264631804087,0.0090081231065117,0.094564132487806,0.00315493834477234
54,"prop_urban_pop","P-value",0.497173743616168,0.0661151407891118,0.875014795358294,0.499030617476638,0.0250957379652537,0.689539362949714
18,"PubSocialWelfare2018","Coefficient",5753.50477093757,-0.0766545889119669,0.00181056335941004,12802.434033219,-0.165540738302927,0.00195075672351246
18,"PubSocialWelfare2018","R-square",0.0430998020829645,0.108205382920674,0.0697766259785792,0.0284485749028672,0.0638460553512947,0.195250880242845
18,"PubSocialWelfare2018","P-value",0.408450648064311,0.182577524386093,0.289504808437645,0.532338518492405,0.345082764529669,0.086598320603675
30,"NatComp2020","Coefficient",2052.9728093136,0.00403208991788355,-0.00104515326736506,2011.43735661586,-0.00799880342468694,-0.000585407071573164
30,"NatComp2020","R-square",0.0879794180065363,0.00338529108801051,0.306325480192332,0.0148561436417479,0.00146253269260716,0.245861200798979
30,"NatComp2020","P-value",0.111465382749025,0.760061321859937,0.00151078688118396,0.536664698597299,0.846796461129632,0.00728932744174298
44,"Temp","Coefficient",-150.590013375358,-0.00199184510177045,0.000128375879546119,-260.348186703502,-0.00380928147718893,6.52259272995119e-05
44,"Temp","R-square",0.0483972332988737,0.0766298330102223,0.0905648541438686,0.029314194768211,0.0344868618956185,0.0772173518905925
44,"Temp","P-value",0.151312717753258,0.0688974044443943,0.0471417475794238,0.272304222083332,0.2331517108771,0.0711989907493751
44,"Rain","Coefficient",-44.5105585545006,-0.000316645097075944,2.21968624853207e-05,-69.0218473078593,-0.000360272148908484,1.05833282435676e-05
44,"Rain","R-square",0.0707745240347165,0.0324156674499269,0.0453209169664705,0.0350565184423119,0.00524874772080519,0.0345896113899936
44,"Rain","P-value",0.0809010890347863,0.242210687103663,0.165306438232967,0.229261710556557,0.644308419189624,0.232444387408899
21,"PharmSales2018","Coefficient",2.73977726537654,1.4265610916104e-05,-3.73472413498152e-07,11.0061875809741,5.97613313331695e-05,-9.78008188829627e-08
21,"PharmSales2018","R-square",0.159066739600028,0.0381452535310959,0.0439238452056203,0.35975946666852,0.065960320129943,0.00717840949719917
21,"PharmSales2018","P-value",0.0733053587016497,0.396201593657945,0.361878245759713,0.00663521596466349,0.288499710268001,0.730200575256015
45,"Export2016","Coefficient",-5212.93305671159,-0.00112913691981449,-0.000165548165570006,-6027.78691680703,-0.00436672786075827,-0.000206322565483033
45,"Export2016","R-square",0.0359844471793426,0.000595299054655832,0.00367718234348714,0.0272972540648115,0.00112781992012434,0.0190515470770486
45,"Export2016","P-value",0.212002689719017,0.873598261542639,0.692325238107591,0.283821407125259,0.828666186026253,0.371589837545011
45,"Import2016","Coefficient",-5067.67875663429,-0.00279214820078422,-9.66384224005365e-05,-6532.03678145524,-0.00997344933034138,-0.000166120539192825
45,"Import2016","R-square",0.0866851110887623,0.00927886221473952,0.00319405140033612,0.0804470739899748,0.0147648183692933,0.0309951173114238
45,"Import2016","P-value",0.0496192794083157,0.529046000270309,0.712316391833489,0.0620751873129915,0.432029092968788,0.252976726794341
57,"TotalGDP2018","Coefficient",-1601.54117243909,0.00215033426774866,0.000484358392801503,-1741.66169445208,0.0081660303614923,0.000168302637245094
57,"TotalGDP2018","R-square",0.0136979921571037,0.00801293324171892,0.0440655790617348,0.00874147635603104,0.0141685206982673,0.0201368518802936
57,"TotalGDP2018","P-value",0.3859257821519,0.507854563266029,0.117055483924803,0.493102775399496,0.382241990144803,0.296830179442081
57,"perGDP2017","Coefficient",1271.25634583281,0.00108948999782677,0.000212355540547251,1890.15506000483,-0.00116840352975229,4.3817617677425e-05
57,"perGDP2017","R-square",0.0114151435195037,0.00272057359717885,0.0112028217799606,0.0140221833701297,0.000395049792314218,0.00185896342540792
57,"perGDP2017","P-value",0.428923992056575,0.699992296871699,0.433274230111748,0.384728692516212,0.884397483051173,0.752368408570377
28,"Travel_in2017","Coefficient",18392.0882553168,0.0103971048162934,0.000315387410317808,22169.6125176606,0.032599944150442,0.000880401227782223
28,"Travel_in2017","R-square",0.0805136809662712,0.0169248672076392,0.0141707236771409,0.0651610142227018,0.0201636263294225,0.16131308061607
28,"Travel_in2017","P-value",0.143391808969928,0.509363799046625,0.546283934845119,0.198773075108257,0.479861333718806,0.0378406518632505
28,"Travel_out2017","Coefficient",22145.7969705821,-0.025544280409034,-4.40282723606928e-05,37366.3895166611,-0.0586754099149603,-0.00030973954592224
28,"Travel_out2017","R-square",0.0654235576462728,0.0572574103986859,0.000154778467717125,0.105289359835798,0.0371533325253725,0.0113567012698805
28,"Travel_out2017","P-value",0.188935444821472,0.220062350029491,0.949899933474537,0.098675100151185,0.335422301520194,0.596770152896445
58,"AgingIndex2020","Coefficient",378.74001479983,0.00794776062170714,-0.000635428648699644,956.726073558732,0.0175733140402657,-0.000381032927705131
58,"AgingIndex2020","R-square",0.00131113052356321,0.18636978068963,0.128151295433297,0.00440201301940052,0.109074631341972,0.17040642236411
58,"AgingIndex2020","P-value",0.78727637690048,0.000715297380785877,0.00579706142933481,0.623881120501751,0.0121060096332274,0.00141700103296174
56,"GDPperP2019","Coefficient",4.57813128680864,1.81305919205904e-05,-9.13423879285126e-07,6.47782428257209,5.47921441281137e-05,-5.27237004476498e-07
56,"GDPperP2019","R-square",0.0383702800970399,0.199068833126576,0.0538892261989169,0.0431809282640537,0.229833551995388,0.0716149571897488
56,"GDPperP2019","P-value",0.147937872099311,0.000567852158872746,0.0851411434343528,0.12791833925061,0.000212888661528019,0.0482397298911299
58,"BirthRate2020","Coefficient",-36065.1900045649,-0.279096989863793,0.0446117375861755,-58281.0044275723,-0.568863055188061,0.0251388422736762
58,"BirthRate2020","R-square",0.00425137652932608,0.0821837246458072,0.225879736725824,0.00615112699468782,0.04303842871293,0.279303272552894
58,"BirthRate2020","P-value",0.626771212808139,0.0291273480693843,0.000163250902196138,0.561980058509512,0.121510069232379,2.38270120629266e-05
59,"population","Coefficient",0.0104190237435393,-5.00819381190713e-10,-3.84957808150518e-11,0.0135926734476625,-2.16010528354382e-09,4.24477539315244e-11
59,"population","R-square",0.727827713270829,0.000540127070571834,0.000341958226331476,0.708147572619363,0.00131283863547071,0.00164232776784742
59,"population","P-value",9.58126714356678e-18,0.861300657241014,0.889439617034214,1.32551031994251e-16,0.787141100207115,0.762621855862544
58,"population_density","Coefficient",-22.5384262705625,-3.64259286131915e-05,-8.03094141952626e-07,-30.6367835264927,-4.40244926976521e-05,1.09897286178214e-06
58,"population_density","R-square",0.0015494588219727,0.00130640104713828,6.83111586535781e-05,0.00158853656407116,0.000240901725631394,0.000498849631963845
58,"population_density","P-value",0.769240276603495,0.78765142854781,0.950900819340493,0.768482801739112,0.908768679552674,0.869014976718542
59,"median_age","Coefficient",3967.83876393196,0.0436588859947306,-0.00432517798620306,7717.40340438046,0.0893347082914955,-0.00262326664866419
59,"median_age","R-square",0.00374689467117711,0.145702804084949,0.153229956434701,0.00758279310569513,0.0745889950764796,0.208356992200704
59,"median_age","P-value",0.645121694745743,0.00285360771297616,0.00217110271385088,0.515707986107897,0.0380533572162039,0.0003165082145342
59,"aged_65_older","Coefficient",5802.40831633819,0.0692363365104085,-0.0052300044350811,11255.2968023556,0.152054006688048,-0.00321938209437633
59,"aged_65_older","R-square",0.00476648931041413,0.217976345314352,0.133277985970225,0.00954666722092983,0.127903115780698,0.185745940429151
59,"aged_65_older","P-value",0.603357239861344,0.00019333963163675,0.0044688381209414,0.465595076980208,0.00584808384362852,0.000731868392597472
58,"aged_70_older","Coefficient",7885.35532066993,0.100808925837995,-0.00755628426523299,17152.5776464626,0.222398684695974,-0.00471540702221183
58,"aged_70_older","R-square",0.00416755973768869,0.219551407415441,0.132014434916111,0.0103033818139204,0.128039060514268,0.185371544591233
58,"aged_70_older","P-value",0.630197508797299,0.000207622369533941,0.0050572424213539,0.45246263357046,0.00627991292456199,0.00082863019585455
58,"gdp_per_capita","Coefficient",4.152972293633,1.49777239261477e-05,-9.99826784153988e-07,6.00458841560584,4.65550249638359e-05,-5.76384704653506e-07
58,"gdp_per_capita","R-square",0.0230496445425135,0.0972843530732668,0.0463112765846947,0.0269642127957116,0.119484664266768,0.0601172184111561
58,"gdp_per_capita","P-value",0.255256259913731,0.0171499556665189,0.104736544116968,0.222244460469234,0.00844788300976756,0.066019752792382
40,"extreme_poverty","Coefficient",-3737.97212053831,-0.0138871375969943,0.00341881659741325,-4780.8517015143,-0.0276231295795935,0.00167340688482463
40,"extreme_poverty","R-square",0.00842497230006189,0.0482544249967118,0.287265488484122,0.00794011798904086,0.0247061895803722,0.270774894310822
40,"extreme_poverty","P-value",0.573231135157928,0.173211769912762,0.000364653096221267,0.589579811108324,0.33926300772256,0.000684475345060497
59,"cardiovasc_death_rate","Coefficient",-646.434104164282,-0.00309174235779071,0.000328029749305267,-903.411583482821,-0.00778776720924444,0.000171378000128288
59,"cardiovasc_death_rate","R-square",0.0154499662954638,0.11351278108247,0.136923419507061,0.0180744868183341,0.0985979975995331,0.154682509372287
59,"cardiovasc_death_rate","P-value",0.348261607090793,0.00907261924289166,0.00391902342262845,0.314336862659463,0.0163782695218935,0.00225685863941268
59,"diabetes_prevalence","Coefficient",22305.6187459809,-0.0970642674834773,0.00274914416140742,24539.7118033354,-0.23393148830305,0.00280251376547912
59,"diabetes_prevalence","R-square",0.0160611767574232,0.0976847415460929,0.00839684425361244,0.0122266467786678,0.081563024980011,0.0379227969363575
59,"diabetes_prevalence","P-value",0.338825659278614,0.0159500127409885,0.490036395013665,0.408625796229182,0.0297696723422907,0.142959431883746
50,"female_smokers","Coefficient",2370.40952379835,0.0273552491302682,-0.000243895409236991,5223.59340134755,0.0491298514968841,-0.000540592894995159
50,"female_smokers","R-square",0.00173896793762021,0.0817263189348683,0.00141448740826645,0.00473836567163808,0.0321831455108806,0.0245358024363487
50,"female_smokers","P-value",0.773701096314587,0.04416172117449,0.795399267862117,0.638376775424825,0.217428987904939,0.282455507070595
48,"male_smokers","Coefficient",-6543.01713486893,-0.015455362543166,0.00233706215992859,-8035.81797254565,-0.0516276537722349,0.00128769014593041
48,"male_smokers","R-square",0.0115744371499095,0.0232053285762899,0.124558398645648,0.0103520919775384,0.0329921488206934,0.135393177615424
48,"male_smokers","P-value",0.466713667066145,0.301313153613514,0.0138762199010756,0.496177411240494,0.221742806371842,0.0109391949361346
16,"handwashing_facilities","Coefficient",205.912630638073,0.00603288142427495,-0.00128387049241637,223.332273871245,0.00925304253767355,-0.000539061037162507
16,"handwashing_facilities","R-square",0.112299545996181,0.153123652307114,0.0978268261349049,0.047111949797858,0.0815367071536714,0.0758986152185211
16,"handwashing_facilities","P-value",0.204516896817534,0.133926582714371,0.238202672528371,0.402699502199295,0.266571375806513,0.284498769393954
54,"hospital_beds_per_thousand","Coefficient",-16955.6262803795,0.13144531462082,-0.00193208552470891,-5383.35307394828,0.386738481501019,-0.00264077748396269
54,"hospital_beds_per_thousand","R-square",0.00520489157713371,0.102658535129535,0.00485463742988935,0.000294385714186648,0.11253894407421,0.0319601642005559
54,"hospital_beds_per_thousand","P-value",0.604160931865921,0.0181753291644031,0.616627986968794,0.902946420082261,0.0140638057410733,0.200261358070363
59,"life_expectancy","Coefficient",6710.8687552513,0.065823456909603,-0.00596474133812635,10543.152097888,0.151054575683009,-0.00353702543010624
59,"life_expectancy","R-square",0.00661872390811338,0.204520716374105,0.17995845766442,0.00877066966445892,0.132162147839163,0.234749446525242
59,"life_expectancy","P-value",0.540173941212575,0.000323275301733527,0.000812835029670215,0.484399428451631,0.00503088566551079,0.000116240510909669
58,"human_development_index","Coefficient",551874.391210021,2.6641898308128,-0.258877371998768,849673.275154488,5.92769337374923,-0.153661833705373
58,"human_development_index","R-square",0.0204285491661693,0.152871889650018,0.155125261985293,0.0265751077239933,0.094942079266736,0.207584689307242
58,"human_development_index","P-value",0.284474293637383,0.00240807768672733,0.00222132296965849,0.225657057157843,0.019710398487485,0.000368939263055905
